text,label,source_url,date,platform,user,rating
"Love these things. I do maintenance for a living, fits perfect in my tool bag. Durable enough for a plastic container, it will eventually break but lasts long enough to pay for itself a few times over. I bought 2",0,,,difraud_product_reviews,,
"I am hooked on this stuff. My aesthetition started me on it, and I continued through Amazon, because I could get it for less. Reduces wrinkles and smoothes skin wonderfully.",0,,,difraud_product_reviews,,
"I needed an omega chain for a slider pendant I have and they go so beautifully together. The price is awesome, I'm so happy I took a chance on this.",0,,,difraud_product_reviews,,
Great for kids and adults that feel like they would like a little more protection. Plus the price is good.,0,,,difraud_product_reviews,,
i wanted an insulated flask that was compatible with klean kanteen sport caps. this flask fit the bill perfectly. i ride my bike everywhere even in extreme cold or hot and need my water to maintain its temperature rather than taking on the temperature of the ambient air. so far this flask has done the job well. i'm very pleased.,0,,,difraud_product_reviews,,
"I am not sure this is the same BioFreeze as the smell is a little different than what comes in the 4oz tube, but it seems to work as well. I do really like the 32 oz bottle with the pump.",0,,,difraud_product_reviews,,
"An excellent examination of one of society's pressing problems...and of the Catch 22 we impose on those who have spent time in prison. Thankfully, this issue is gaining traction at the local level across the country, and there seems to be a growing recognition of the impracticality (as well as inhumanity) of imposing a life sentence on those who have paid for their crimes. The documentary is a powerful amalgam of personal stories and factual information, and makes its case in a reasoned way. Highly recommended for anyone concerned about the future of our society.",0,,,difraud_product_reviews,,
"This pad keeps the kids busy on car rides the only thing is that it doesn't dry very fast and the pages are filled with doodles and pictures and then they get bored waiting for them to ""disappear"". I love the travel size it fits in a picnic bag or small crate of kid toys for easy access and the pen holder keeps the pen in place so we won't lose it.",0,,,difraud_product_reviews,,
Adorable flag for Halloween. A little spooky without scaring little ones. Looks good from a distance as well as up close.,0,,,difraud_product_reviews,,
"The good is that this pairs easily with most bt devices, and as a speakerphone it's quite adequate. It looks pretty nice, though this leads to... The not so good is that though this looks iSleek, that emphasis on looks over functionality made them stick the pause button for receiving calls on the back of the speaker. Since it's slanted, this is just silly in every way. Other negatives are that while this sounds ok for voice, for music it's merely fair, and that it's not the heavy duty construction you'd expect at this price. It's a decent little speaker-phone/speaker combo, but 50 is too much for this somewhat flimsy piece of plastic, however shiny. 25 to 30 is what this is really worth, I'd say. And that button on the back must give one pause, as it were, as to whether that feature will make the speakerphone aspect worth pursuing. Amazing how designers just don't really think things through, or place form over function so often. In a world of cheap disposable crap, that crap should at least make perfect sense while it does indeed work. Bluetooth is still a selling point so companies are getting away with overpricing simple bt items. That can't last, nor should it.",0,,,difraud_product_reviews,,
"Why I bought this is beyond me?? It is cheaply made with fish line type thread. There is no knotting between the beads. Worst though, is I haven't felt any relief for my arthritic hands either!",0,,,difraud_product_reviews,,
One out of three works perfectly. They do register as iphone cables but after a couple uses one didn't and the other one had the ends start to come loose and show wires. The length is excellent and perfect for longer connections but just know you are getting a low grade product which might or might not work.,0,,,difraud_product_reviews,,
"My son did not eat his hard-boiled egg and it was still cold enough to eat by the end of the school day at 2:45. Love these StayFit products! Although wonder why they used the word ""Fit"" instead of ""Cold"". It comes with three lids to chill and three containers. Depth is about 2"" and diameter is 4"".",0,,,difraud_product_reviews,,
Good don't like the coffee lift thing but overall it's very nice and does what it's supposed to do. Looks nice,0,,,difraud_product_reviews,,
"If you're an obsessive tester, like I was, these are great. They were able to pick up pregnancy hormone 3-days before my missed period, or about 11 DPO. I did find that around half of them did not work (the main line wouldn't form, or a line down the middle of the strip would form where the ink had pooled). I followed up the results from these strips with a digital. They were accurate, overall.",0,,,difraud_product_reviews,,
"The range is nowhere near what they claim it is capable (up to 590 feet) of doing unless you life in a field with no walls. We live in a house and our kids are at one end, and we are at the other. It is about 120 feet from one end to the other. The monitor doesn't reach. The picture is nice. We like the temperature being available on the screen in each kid's room. The scan feature between rooms is nice, but you better make sure each room has similar sound coming from it, especially if you have noisemakers. You cannot see or hear both cameras at the same time. How the volume is not a one button fix is baffling. You have to go into the settings and change the volume. I haven't seen this in any monitors we or our friends have. If you have a big house with walls then know this monitor will not reach, which is a shame because I like it better than Summer models, but when it doesn't reach it is absolutely useless.",0,,,difraud_product_reviews,,
"This adapter did exactly as it was intended to do... Mount my camera to my telescope. Workmanship seemed to be perfect, there were no flaws or blemishes. the threads were machined so that I didnt have to futz with it in any way. (Just threadeded it onto the both pieces of equipment) and moments later I was snapping pictures of the 2012 anular eclipse. Great adaper. If you need one don't bawk at this one, the price was good as well.",0,,,difraud_product_reviews,,
"Very flavorful, and complimented my dish wonderfully!! So well in fact, my grown children begged me to cook with it again!!",0,,,difraud_product_reviews,,
"Very sturdy and the attachment bars are minimally obtrusive. If you have a suitable table, I highly recommend using a chair like this instead of buying an entirely separate standing high chair unit. This doesn't take up any room, and baby is part of family mealtimes.",0,,,difraud_product_reviews,,
"Cuts my bald little (well big actually), hair real close, sells at a reasonable price and lasts a long time. Good price hear and I order a new one every time it wears out. Enough said!",0,,,difraud_product_reviews,,
"These two were very cute, big and I enjoyed them until they broke very shortly after I got them. I refuse to return stuff since it's more of a hassle. I had a jewler fix it once, but the back post broke again. I just get rid of it when things break.",0,,,difraud_product_reviews,,
"Nothing better than adding the JL marine tweeters to your JL 6.5's. It dramatically increases the sound ""stage"" in my opinion. Sounds so much sharper/crisper. Easy to install as well.",0,,,difraud_product_reviews,,
"I've used vacuvin wine savers for years. As a wine lover who lives alone, I appreciate the fact that this product lets me enjoy a bottle of wine over several days without compromising flavor. It's a little less effective for wines that have some natural effervescence such as reislings, but overall this is a very good product.",0,,,difraud_product_reviews,,
"I use this for all kinds of things, from serum to smoothies. Vitamin C is such an important Vitamin to add to a daily regiment. I would reccommend this to everyone.",0,,,difraud_product_reviews,,
"Just recently got this wallet very well packed (if you want it for a gift), good price.. so far I like it....its soft (which is something I look in a wallet) and it belds well when in the back pocket.....a little bucky but you can always take the flip up id side out....actually you could just carry flip up id part by it self, if you're only planning to carry an Id, one credit card and some money.......by the way if the little red cross insignia comes off (like it did with me)....just crazy-glued back on!...",0,,,difraud_product_reviews,,
"Just returned from a European trip and the bag worked well. I would have liked roomer zipper openings, but it held everything I needed and felt secure",0,,,difraud_product_reviews,,
I used this to replace the battery in my APC BACK-UPS ES 350. It fit perfectly and I encountered no problems during installation. It's been installed for a couple of months and has been working fine. This is obviously a much less expensive solution to a dead UPS than buying a new one.,0,,,difraud_product_reviews,,
these are great- exactly as described. the plastic is thick and sturdy- kind of transparent on some but still nice. the variety was great and the flag sticks were nice and sturdy. you really cant beat it for the price! they are perfect and look really lovely!!!!,0,,,difraud_product_reviews,,
This product was well packaged and arrived as expected. It was easy to assemble you only need a Philips head screw driver. The stays hinge controls the lid so it doesn't slam shut and also keeps it open unless pushed closed.,0,,,difraud_product_reviews,,
"I read this pretty close to delivering my first and by that time I was just DONE with naked pics of other people. There are A LOT, as noted in other reviews. I am a very big fan of which is loaded with practical information for moms & dads. There is nothing special in this book that you don't get in other natural-birth books.",0,,,difraud_product_reviews,,
"I like the plates a lot, but I was disappointed that they can not be microwaved. And also I wish they had lids for storage.",0,,,difraud_product_reviews,,
"We looked years for a sewing table & even thought about using a normal table by raising a chair with a small step platform to get comfortable. We even went to several quitting shows & the sewing tables there went for $1000 of dollars with electric lowering sewing boards. We finally bought the Arrow Sewing cabinet because it's lowering sewing board of 7-3/8 inches wide by 17-1/2 long fitted perfectly with our Juki 2010Q sewing machine whose base is 7 inches wide by 17 inches long. The main table is made of MDF wood at 40 inches long by 19-3/4 inches wide & comes fully assembled. The two legs pull out & lock in place at 28-1/2 inches high just right for a middle size woman to sit & sew without hurting her back. The lowering chain needed to be unscrewed & put up one chain to fit the Juki 2010Q sewing machine because the adjustment screw wasn't raising the sewing board to the right level to the main table. The cut out sewing board is very poorly done & I read several other reviews in Amazon where they added sealant to protect the sewing machine & fill in the gaps between the sewing machine & the main table. I am thinking of adding a thick tape to cover the rough edges. Also the sewing board is held by a thin chain that is not centered with the adjusting screw, therefore the sewing machine maybe slightly off from level. The main table does move when you wiggle it so we thought it would shake when sewing. We tested the whole table with our Juki 2010Q sewing machine, which is a 1500 SPM straight stitching machine & ran it at full speed. The whole table surprising held up. Question: so people have to add or fix the table to their liking? I guess so at around $120.00 which makes a rating of 4. A better cut of the sewing board from the main table & 2 adjustable chains would of made a rating of 5.",0,,,difraud_product_reviews,,
"It's a stable keychain, smaller than it appears, with a bit of weight, and functional. OH State fans won't be disappointed.",0,,,difraud_product_reviews,,
"You can absolutely believe all the reviews that say things like, ""real opener like they used to make"". Tried openers from stores and they just kept falling apart. This opener is heavy, well made, and works like a charm. Buy it with absolute confidence!",0,,,difraud_product_reviews,,
"I researched these little notebooks pretty well, and thought I had found one that would fit most of the 3.5 x 5 cahier notebooks (Field Notes, Moleskine, etc) since the product dimensions say 6.1 x 4.6 x 0.8 inches. **This product does not fit those dimensions.** It's roughly 5 x 3.75 x 0.8, which is far, far too short to fit those notebooks for refills. The product itself is high quality, soft leather cover and the typical Midori design, but since I was purchasing this for a specific purpose in mind, it's completely inadequate for my needs.",0,,,difraud_product_reviews,,
"I like the DIY capability . My service tech was even really impressed at the price and capability of the software . Easy to use , tell you what's wrong , and turn off the lite. Even on sunday morming. Inexpensive stress releiving investment.",0,,,difraud_product_reviews,,
"Previously I had purchased a so called professional model from a National Pool Suppy company. Their POS handle snapped a few months after purchase, and the store refused to replace. Needless to say I will never shop at Leslie's again. This product is a higher quality and quite a bit less. Amazon is now my first stop for shopping",0,,,difraud_product_reviews,,
"This seems so close in size to Topeak MTX ""EXP"" bag. This one has a cup-holder in back. I don't like that. The EXP one has a handle instead of cupholder in back and I just used that this weekend. I much prefer the rear handle and holding the top center handle makes the bag drag along my leg, the rear handle does not. Otherwise bag is excellent. I also purchased a bungie net with 6 hooks. I often have an extra jacket or something that will overload the bag if I put inside. I don't extend the side pockets as they are filled with tools, spare tire etc. Bag snaps on very quickly and easily to Topeak Explorer rack. Not sure about rain protection but otherwise bag is top notch.",0,,,difraud_product_reviews,,
okay this speaker is pretty great but it took me a while to figure out the battery charging whatever just dont use the battery switch under the rubber flap on the side only use the power button on the top leave the switch in the on position during charging its loud very loud for a bluetooth and ive used it in the shower (not directly in water but near sprinkles and humidity) ive dropped it at the farm in dirt its great really worth the purchase for me oh yea and full blast it can go on for five hours no joke i bring it to work and basically everywhere need a car charger for it thoooughhghghghghg,0,,,difraud_product_reviews,,
"I have never been a big fan of custom diets. I have tried many before and got tired of the same thing over and over again. I had some friends that were part of the cult that is ViSalus and kept trying to sell me on the product. I finally broke down and bought it on Amazon instead of through them because it was cheaper and I am not being bothered to reorder and such. Now for the product review: I love these shakes. I am moderately active to begin with. I play baseball once a week, I like to go outside and do yard work and I also have a woodshop that involves carrying heavy pieces of machinery and lumber around. However I was 6'0"" and 205 pounds and really needed to drop some weight. I thought 10 or 20 pounds would be good and I'd be fine. Well after losing 20 in just a little over 2 months, I am now almost down 30 in just over 3 months and very happy with the results. It tells you to drink 2 shakes a day and a sensible meal but let's be honest, we humans love food. I did the opposite of what everyone tells you, which is to get on the scale once a week or once a month. I get on everyday. Morning and night. I really wanted to track my habits and how I lost each day. I found the best thing for me is a bowl of Quaker Oatmeal in the morning (brown sugar maple), a shake for lunch (look on pinterest and find shake recipes), and a sensible meal like a turkey sandwich or wrap or salad or something at night. If I wanted a snack I will eat something like an apple with peanut butter or some Special K cracker chips or something healthy. I was not extremely careful in calorie counting but I do go over my options and choose the best one. Don't get me wrong, you will want food, food, and more food while on this diet. Just as you will with any diet. The shakes are not that great by themselves. Tastes like a typical protein shake. I mix it with almond milk and other ingredients and come up with a less than 200 calorieshake that tastes great. My favorite for instance is 2 scoops of powder, one cup of almond milk, 1 tablespoon of PB2(look this stuff up, it's awesome), 1 tablespoon of chocolate Fat free Jello pudding mix, and one teaspoon of caramel flavoring. Throw in a handful of ice cubes and blend and it tastes like a snickers. As I said before, you can look on pinterest or other sites and find recipes for different shake flavors that are great and PB2 instead of peanut butter provides half the calories and fat. So all in all, I would highly recommend this diet for someone that knows how to stick to a diet. I lost 20 pounds in over 2 months with no time at the gym. After that 20 it was a little harder to lose so I now work out about 3 times a week and I feel and look great. I am still losing but I am also adding muscle so I don't notice the weight drop as much but it's still there. All with just one shake a day instead of 2.",0,,,difraud_product_reviews,,
Sent this product to my parents back in India. The alarm is very loud and works perfect. while the installation the neighbours did come out to question about the noise. Served the purpose. Good product for the value.,0,,,difraud_product_reviews,,
"I received this bag with strached surface. some very bad strached points on the back face. It is described for ""15.4 inch computer"" but received only for ""14.3"" inch computer. I am so disapointed. I will never buy this brand again for ever. Quite so unhappy shopping. Please write at least 20 words describing your experience with this item. Repeated words don't count.",0,,,difraud_product_reviews,,
Will totally help when deep cleaning or replacing parts. i wish they made these for all guns. I want to buy a Bersa Thunder 380 Plus but can't find a TekMat for it.,0,,,difraud_product_reviews,,
Strong cable with nice braided texture. Sounds great with no noticeable quality degradation. I'm glad I bought it!,0,,,difraud_product_reviews,,
"This is a very good unit for the price and what it does. I got it for my niece for a present since she was expecting. She uses it all the time and says it does a great job at sterilizing the bottles, nipples, pacifiers, etc. A lot of people might not have a use for this however. Everyone seems to be into disposable this, and 'one use' that. No one wants to take a few minutes to wash something and reuse it, when they can just buy disposable stuff and toss it when done. It's a shame because they are making more of a hardship on their children in the near future since a lot of that plastic and 'disposable' stuff will take up a lot of landfill space, and be around for a long, long time. My niece says the different size configurations are nice, it doesn't take up much room, and saves her money on the bottle liners that other people buy and toss. It doesn't take long to do it's job, and you can be sure it's clean, because you did it yourself.",0,,,difraud_product_reviews,,
"It came tangled in the box. My son bought it for his girlfriend, but they broke up, my daughter untangled it she likes it.",0,,,difraud_product_reviews,,
"I bought a lamp at the Grand Bazaar in Istanbul, and realized when I got home that American light bulbs won't fit this lamp. The European light bulbs were very expensive to buy and ship to the US...and for a couple bucks, this adapter is great...now I can use standard American bulbs in this lamp anytime!",0,,,difraud_product_reviews,,
I love this watch. It has all the features that I want and is easy to program. I recommend it strongly!,0,,,difraud_product_reviews,,
This sucker fits like a glove and is super warm. I really like it and I would recommend to anyone looking for a decent fleece.,0,,,difraud_product_reviews,,
I just got this bracelet today I love it so much that I'm getting another one and I will tell a friend,0,,,difraud_product_reviews,,
The dryer outlet was located such that a 6' dryer cord would just not quite reach. This 10' cord totally solved my problem. Quality appeared to be very good and a clamp was included.,0,,,difraud_product_reviews,,
If you want to harm your children and contribute to pure stupidity buy this book! In all honesty though this book is dangerous. She is not credible enough to write anything based on medicine. She is joke and so is this book. Please spare yourself the brain cells that you could lose and don't buy it.,0,,,difraud_product_reviews,,
"Using the 2.4 amp ports I charged the following devices in under an hour: Droid Razr Maxx iPhone 5s and iPhone 6 APGTEK tablet Kindle Fire Kindle Fire HD Charge times were not affected by cord length, however most charging is done on 6"" A - B micro USB cables. Charge times do vary some depending on the amperage of the port however the port amps are not shared and are not diminished by having multiple devices plugged in. I was able to charge an empty 15,000 mwh Anker device to full in 4 hours on the 2.4 amp port. I would definitely recommend this device, it creates a single location to charge all the phones and tablets in the house without taking up all the wall outlets.",0,,,difraud_product_reviews,,
We bought this as a Christmas present for our daughter. She was so excited to play it but to all our surprise when she opened up the case there was no game inside. Had to quickly go out and buy a new one.,0,,,difraud_product_reviews,,
"I tried three other faucets before this one and I wished I just ponied up and got this one from the start. The quality is in the details and it really makes a big difference. The water ""blade"" is really nice. I have hard water and had issues with brushed nickel in the past. So far no issues with the brush steel but I still waxed it really good before using it.",0,,,difraud_product_reviews,,
CONS:  Graphic is not as good as other xbox1 games (Advanced warfare)  Weapon damage is messed up & un-realistic. body armor has too much credit here.  Terrible user interface. No split screen to have LAN party with friends  Weapon/s do not sound satisfying when shoot it.  Spawn kill happens ALOT PROS:  Large maps & more players  Targeting is more realistic. I can't hit anything with a real gun & not hitting anything in the game.... :),0,,,difraud_product_reviews,,
"This particular bag is described as a ""Carry On"" luggage and the item description gives dimensions of 21"" x 14"" x 8.5"", BUT that measurement is from its most narrow side, if you measure it from the front size and ALSO include the handle and wheels (which is what most airlines will do), then you are easily 23 inches or more. And the 14 inches is the same, it can get to 14.5"". Most major airlines would NOT consider this to be carry on. So I agree with the dimensions another reviewer posted. I tried to get on three different airlines with this bag and it was rejected twice and I got charged more in an EXTRA bag fee ($80) than the actual cost of this bag on my International flight in Asia! Only Southwest Airlines permitted it. So in short, while it's actually a nicely built luggage and the wheels are not bad, if you are looking for a carry on and don't want to risk getting charged (the airlines are way more strict now), then kindly click that my review was helpful to you, learn from my costly mistake and move on.",0,,,difraud_product_reviews,,
"a good protection for laptops, and enough space for lots of device. really like it, fashionable design, and made in China.",0,,,difraud_product_reviews,,
"I got this game for my 9-year old son. He LOVES it! He says that this game has a feature no other lego game before it has -- you can run around Gotham as whoever you want. You can also go in Gotham and unlock the characters without doing levels. So, this is the game to buy if you like Lego and DC comics.",0,,,difraud_product_reviews,,
"I bought this stainless steel grate to use with my 22 1/2 inch-diameter Masterbuilt kettle grill. The grate is 21 1/2 inches in diameter and is designed for use in 22 1/2 inch-diameter Weber kettle grills. The grate is manufactured out of sturdy, thick-gauge steel. The quality of the construction is evident; the grate is made in Taiwan. If you have owned cooking grates in the past that were made out of thin-gauged, flimsy steel which sagged under the weight of heavy foods such as brisket or large steaks, rest assured, sagging simply won't happen with this grate -- the thick-gauge steel bars and the circular insert in the middle of the grate allow for increased structural support as compared with the steel bars of flimsier grates. The feature which increases the utility of this grate as compared with standard cooking grates are the two hinged sections on the left and right sides of the grate, which allow the grate to flip upwards so that one can add additional charcoal or smoking chips/chunks, as needed. In addition, the center of the grate features a circular section approximately 12 inches in diameter, which is entirely removable, and, which can be removed to add charcoal and/or smoking woods, or, replaced with one of Weber's modular replacement sections, such as a griddle or a cast iron searing plate. Cleaning the grate is as easy as using hot water, dish soap and a steel wool scouring pad to scrape away fats and grease. The steel will acquire a patina over time from smoke and oil, but, that is to be expected, and, it doesn't affect performance in any way. This is a quality product which will last a long time.",0,,,difraud_product_reviews,,
"The unit seems to work well as utilized to monitor the humidity of a crawl space. There are, however, some typical issues with regard to specifications. The specifications would ideally provide both accuracy and reading tolerance for both temperature and humidity. However, only ""resolution"" is presented. I would interpret one percent resolution as indicationg only that the reading changes in one percent steps, and the accuracy of the absolute value of the reading is not specified.",0,,,difraud_product_reviews,,
"The title of my review pretty much sums it up. If you compare projectors while ignoring price, obviously you can find many better ones. So while this one is not the best one on amazon, it is *really* good. Then you add the prices to comparison, and this one becomes a serious no-brainer. I use it mostly for watching Blu-rays, and gaming (Xbox One, 360, Wii U, PS3). So far it works great in every application I throw at it. Most projectors matching the specs of this one are a few hundreds dollars more. You can maybe find some with a higher lumen output, but that alone is definitely not worth paying several hundred more than this one. The value this one has for its price is unheard of. Full 1080p HD, 3D support, high lumen output, more video inputs/ports than I will ever need, HDMI 1.4a spec, low bulb replacement cost, black finish (most are white). These were all good selling points I was looking for, and coupled with the great price, pushed me to purchase this model. The quality of the video output is great. It can be substantially improved from its default settings by using an AV optimization DVD or something along those lines though. I can use the projector with the lights on too if necessary, but it obviously looks much worse than it does when the lights are off and windows completely covered. I like having a good choice of inputs in case I need to connect it to an older laptop or game console, or basically anything without HDMI. But as I have a pretty good AV receiver, I use that to manage all my various connections, so I only use the HDMI 1 input. But since it's the HDMI 1.4a spec, it can handle 3D and any gaming situation I give it. It should be at least moderately future-proof. One other little bonus gem (feature I didn't know existed until after I set it up) is that you can remove the Optoma logo on start-up and replace it with your own. Totally unnecessary for most people, but I thought that was awesome,so I sketched out a sweet home theater logo with our family name and custom graphics, just to (attempt) to impress visitors that use it. I'm probably the only one who will really think that's cool, but whatever. There aren't a lot of things I don't like about this projector, but since it's not perfect I will explain. The remote feels like very low-quality cheap made-in-China garbage. It works, so I can't complain too much, but it's one of the worst-looking and feeling remotes I've ever used. Fortunately, all I really need to for was initial setup options, and to turn it on and off. I will probably also program my AV receiver remote to work with the projector also, so I won't need to use the Optoma one at all. It's tricky getting all four corners perfectly in focus. When I get the top perfectly in focus, the bottom gets slightly blurry, and vice-versa. I also would have really liked an ethernet port or some kind of network connectivity like my TVs all have. But I can't deduct a star for lacking that feature, since for the price range I'm already getting far more than any other projectors have. I didn't want to pay double the price for slightly higher lumens and an ethernet port that certain other models offered. The projector isn't totally silent, but it is definitely an acceptable level of noise. You can hear the fan if you are trying to listen for it, but it's not distracting or annoying like how deafeningly loud my original Xbox 360 and PS3 were. The last thing I'm not thrilled about is how expensive the 3D glasses are. I have six pairs of active 3D glasses for my Samsung smart TV, so me and any family/friends/visitors can all watch in 3D at the same time. The TV included four and extra pairs are not unreasonably priced. At a hundred bucks MSRP, or even, amazon's 25% lower price, for EACH one, I definitely cannot describe them as affordable. I'd like to eventually get four, but I just don't know if I'll ever be able to justify the price since it's mostly just me and my wife watching stuff on it. I rarely go 3rd-party on electronics, but I may look into getting some cheaper glasses that don't have the Optoma name, if I can get them for half the price of Optoma's. Overall though, very happy with this purchase. The only thing left to see is how well the lamp holds up. I'm hoping I won't have to replace it for a long time, but fortunately, the bulb replacement cost on this one is lower than most, which is another great reason to consider this projector.",0,,,difraud_product_reviews,,
"Reasonably priced, nice bag, except for the design of the top handle. After less than a month, the handle has already torn away.",0,,,difraud_product_reviews,,
"I ADORE this figure. Keep in mind though, if you are looking for a more poseable booster figure, you should probably go with the DCUC one. This one however, was exactly what I was looking for! The face sculpt screams Booster Gold to me, and the two thumbs up descries the character perfectly! The paint is a bit bland, but the build is just right for him. If you are looking for a more statue-esque Booster figure, you should definetely go with this one! A whole lot better than the other DC direct Booster.",0,,,difraud_product_reviews,,
"Love this bag! I needed a decent sized bag that would work as a carry on but still have enough room. I found this bag and fell in love because of the color! It's the perfect size for traveling works as a carry on. The bag is made out of nice thicker material and has a lot of space, and smaller compartments with in the actual bag. I really like how the one side is made so you can put shoes in and not get the rest of your stuff dirty! And you can fit a considerable amount of stuff in the bag for it's size! I am going to buy the larger one now for longer trips!",0,,,difraud_product_reviews,,
"Great little driver, strong enough to do many screws forward and backwards. The light is helpful; I especially like the 90 deg. chuck. The only shortcoming is the directional switch can easily be bumped to the other direction. Overall, happy with this product. Lou",0,,,difraud_product_reviews,,
"I just had our plumber install this in our guest bathroom. I wanted something high quality that would last for years. With the exception of the plastic faux metal plate (escutcheon) it's a nice unit. Here are my pro's and con's: Pro's: 1, Metal knobs move smoothly, feel solid and heavy, feel like quality. 2. I like the control at the top - straight up and down (pictured) is off, turn to left to turn on bath tub, turn to right to turn on water for shower. Large control at bottom is for temperature and you can leave it set once you find a temperature you like. Con's: 1. The round stainless escutcheon is PLASTIC with a faux chrome plating, like a cheap shower head. When I tap it vs. my Grohe escutcheon (gosh I hate spelling that word) which is metal, the plastic shower one feels very ""cheap"" while the one on the tub spout is nice and solid. I'll report back how it holds up but likely for an infrequently used guest shower it will be fine. 2. No labeling - or graphics - to let users know what the controls do. I'd like a symbol for shower and a symbol for tub at least on the top lever. Be sure you get the Grohe iBox sold separately to go with this. I saw the reviews that mentioned it was plastic but went ahead and ordered this unit thinking that it wouldn't make a huge difference. I guess it does not -- but it feels ""cheap"" and as you can see from the price above, which doesn't include the ibox, this is NOT a cheap control. At these prices the escutcheon should be metal. Hope this helps.",0,,,difraud_product_reviews,,
The flash works great- excellent product. And Goja was quick and easy- definitely recommend the company and the product.,0,,,difraud_product_reviews,,
I have a TV and and Projector in my Media Room and needed splitter that was intelligent enough to know what input source was powered on so it would send the signal to it. Connected to my Rcvr this thing works like a champ. This also also HDMI aware as I understand if your devices have this feature you can turn on and off all HDMI devices with one remote. No discernable loss of resolution or audio quality. I recommend this porduct.,0,,,difraud_product_reviews,,
"These are darn good knives. I own 5. I use one for work and the others for whatever. Sharp out of the box, blade holds an edge, sturdy construction and they're kinda fun to flick open again and again when I'm bored",0,,,difraud_product_reviews,,
It is perfect. We are using it for an antique doll crib and it fit perfectly. The doll loves it as well. She reports it is very comfortable. My granddaughter also got in the crib with the doll and liked it very much. It came very quickly and arrived in perfect shape.,0,,,difraud_product_reviews,,
"Very good value. We did not want remanufactured ones at the time so we ordered the one stating Retail Packaging. Hint, always a good idea to give to students, homebound friends and family.",0,,,difraud_product_reviews,,
"I was skeptical, but felt that I needed to try something on my beard, when unconditioned is so coarse it can scrape paint or injure bystanders unlucky enough to brush against it. I am Scottish/Japanese/Sicilian, it's like wire growing out of my face. After the first use out of the shower, I could already feel a difference. After using it for a week, I'm convinced that it not only works, but that I will continue to use it. I also started combing my beard with a Kent handmade comb, and it really helps get the oil worked in quickly without a bunch of rubbing. The oil is also great for my skin, I rub it all over my face after I put it on my beard. Huge difference in texture and comfort. Love it. Bonus: My girlfriend loves the way my beard feels, and is always touching it now. Although sometimes she pets it, which is a little weird. My kids like it too, which makes me happy.",0,,,difraud_product_reviews,,
Used for a beer additive. This will be enough for at least 10 gallons of beer and produces a strong strawberry taste and aroma. The taste is slightly candy strawberry or fake strawberry.,0,,,difraud_product_reviews,,
"Well packaged, in fine condition, worked like a charm. One of the best chips on the market, I think so.",0,,,difraud_product_reviews,,
The case does not fit snug on the phone. It doesn't protect it at all. You get what you pay for. Don't waste your money.,0,,,difraud_product_reviews,,
"I bought this unit in December 2012 as a Christmas present for my partner. In considering my options, I first opted for an LG sound bar to match the LG TV I would be pairing this with, but after reading the dismal reviews for available LG bars, I branched out for other options. I landed on this one purely by chance, clicked it because of the minimally intrusive design, and skipped right to Customer Reviews since manufacturers like to puff up their products (LG...). So I started reading the reviews, and time after time for the first 40ish, everybody had generally positive things to say. Sure, there was the incomprehensible setup/manual, but I figured ""I'm savvy enough I can figure it out."" So I ordered it. Selected standard shipping. Expected to wait about a week and a half. Tick tock. I'm allowing myself to be excited by now. FOUR DAYS LATER, it's here! Oh boy oh boy oh boy! The box is long (about 4.5 feet) but somehow managed to arrive without any crushed corners or gashes. I drag it inside, set the whole package on the cocktail table in front of me and sit like a lonely, excited puppy and wait for my partner to get home. It's technically his, after all. He walks in, sees the long new box and his face lights up just like mine did, maybe brighter because I somehow managed to keep it a secret. Tears into it, pulls everything out of the plastic bags and puts the feet on it. Sets it in front of the TV (it's a 46"" and it all but lines up perfectly with it). Stares at me because he's never used a TOSLink cable... Well, neither had I so I flipped thru the book as fast as I could and 4 pages later I'm at the end with no answers. Maddeningly unhelpful! I look at the cable and match the shapes on each end, one to the bar and one to the screen. It doesn't go in! Ohhh, don't forget to pop the plastic tips off your new TOSLink connectors before you try to plug them in. So now we're all set up. It's connected to the TV, it's plugged in, it's ready to go. Power! Lights flashing! And...no sound. Hmm. Tap the remote on the table because that's the solve-all. Point it at the bar. Yep, it works, the lights are back. (They're white and blue, the two brightest LED colors, so they automatically turn off to mitigate glare.) I press Input on the bar's remote. Then again. And WHOA. Ear angels sing. TOSLink is Input 3, everybody. You'll need to know that, the book doesn't cover it. The whole setup process from unpacking to ear ecstasy took less than half an hour with no instructions and just a touch of common sense. Totally painless. A week later we wanted to mount it on the wall. It's literally as easy as flipping the feet and hooking it on the screws you put in the wall 3 minutes before. Again, painless. A few notes. It should've had Bluetooth. Turn on and then leave on ""SRS."" It's comparable to the effect of removing earplugs with the law mower running: the sound is SO MUCH clearer, brighter. Don't bother with ""TVol,"" it seems to muffle sound more than it levels output volumes. Some of the reviews say the remote has limited range; ours works wonderfully from 15 feet away and from the sideways end of the sectional. Mount it on the wall so it's high enough to catch your remote's suggestions. And be careful when lugging it around: during our recent move it collided with a wall on one end and the stainless plate (actually plastic) jumped off and one of the prongs on the plate snapped off inside of the hole in the body. Nothing a dab of Gorilla Glue can't fix and it's really a well-built item, just don't abuse it. Am I happy with this? Yes. I'm on here to buy two more. I absolutely recommend it, highly. It outperforms a high-end 5.1 system. It's less than $100. GET ONE!",0,,,difraud_product_reviews,,
