text,label,platform,source_url,user,date,rating,label_source
Best price for Special Offer Refurbished Lenovo ThinkPad T470s Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD 14&#x27;&#x27; Inch Refurbished Laptops Windows 10 pro and Microsoft Office Installed Computer Notebook Color-Black 1001712071,0,kilimall,https://www.kilimall.co.ke/listing/1001712071-Special-Offer-Refurbished-Lenovo-ThinkPad-T470s-Laptop-Intel-Core-i5-7th-Gen-8GB-RAM-256GB-SSD-14-Inch-Refurbished-Laptops-Windows-10-pro-and-Microsoft-Office-Installed-Computer-Notebook,Anonymous,,,marketplace_real
This kettle changed my life!!! best-selling. worth every penny. Order today!!!,1,synthetic,,synthetic_generator,,,marketplace_real
"Amaze 3 burner table top cooker. AMAZE is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need.",0,kilimall,https://www.kilimall.co.ke/listing/1001774384-Amaze-3-burner-table-top-cooker-AMAZE-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,Anonymous,,,marketplace_real
"Best price for LIMITED MEGA DEALS🔥🔥 !!! CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-White 1001582808",0,kilimall,https://www.kilimall.co.ke/listing/1001582808-CALUS-C16-Pro-Max-64GB-Smartphone,Anonymous,,,marketplace_real
"Perfect earbuds 10/10!!! add-to-cart, cutting edge, and super fast delivery!!!",1,synthetic,,synthetic_generator,,,marketplace_real
This bag changed my life!!! order today. cheapest. Order today!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Worth the price.. It can charge my phone very first more than twice,0,jumia,https://www.jumia.co.ke/vic-20000mah-power-banks-portable-charger-ultra-light-battery-pack-black-247696732.html,Hammaton,05-03-2026,4 out of 5,marketplace_real
I like it. It's good and great it's a real stuff ????,0,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200mah-black-earpods-led-watch-power-bank-323751998.html,Kevin,02-03-2026,4 out of 5,marketplace_real
Exactly what i ordered. A good phone arrived in good time.Works perfectly,0,jumia,https://www.jumia.co.ke/itel-it2165-wireless-fm-torch-1000mah-dual-sim-phone-blue-326602975.html,MIKE MWANGI,26-01-2026,5 out of 5,marketplace_real
Best Of All Time. This Buds are a definition of good engineering and tuning. Kudos to whoever came up with this buds. Try them and you'll thank me later buddy. Sound quality is on apple level and more but with itel price ✌❤,0,jumia,https://www.jumia.co.ke/itel-tws-budsplay-earbuds-4-mic-enc-calls-45ms-ultra-low-latency-360-degree-super-bass-technology-gaming-mode-co-branded-boomplay-321599461.html,Arika,23-12-2025,5 out of 5,marketplace_real
REFURBISHED Fujitsu Lifebook U938/937B Laptop Intel Core i5 8th Gen - 8GB RAM 128GB SSD 13.3” Full HD Display Windows 10 Lightweight Business Notebook Laptop,0,kilimall,https://www.kilimall.co.ke/listing/1001117131-FUJITSU-Lifebook-U939-Laptop,Anonymous,,,marketplace_real
its efficient. It's a nice product,0,jumia,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,Esther wanjiru,05-03-2026,5 out of 5,marketplace_real
I like it.. I like the phone plus extra gifts,0,jumia,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-display-4gb-ram-64gb-rom-dual-sim-50mp-camera-5000mah-bluefree-gifts-306245903.html,Samson,26-01-2026,5 out of 5,marketplace_real
I love it. Working effectively just what I ordered,0,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,Kim,02-03-2026,4 out of 5,marketplace_real
improvisation. The fingerprint ???? should be on the screen,0,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200-mah-led-watch-powerbank-airpods-325541835.html,Kevine,26-01-2026,4 out of 5,marketplace_real
"Good. Overall works well,keeps charge",0,jumia,https://www.jumia.co.ke/oraimo-watch-nova-2-2.01-amoled-screen-smart-watch-325730826.html,Rose,26-02-2026,5 out of 5,marketplace_real
Don't like it. Can't talk with someone on call,0,jumia,https://www.jumia.co.ke/generic-g03-neckband-wireless-bluetooth-in-ear-sports-earphone-headset-169371598.html,VIKE,02-03-2026,5 out of 5,marketplace_real
A solid phone. Keeps power for 2 weeks on standby,0,jumia,https://www.jumia.co.ke/simi-s240-feature-phone-2.4inch-dual-sim-card-2500mah-325418761.html,James,04-02-2026,5 out of 5,marketplace_real
* Solar backup &amp; inverters,0,kilimall,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,Anonymous,,,marketplace_real
"Best price for 【Limited Offer】Euroken EK-26LC24T2 24&quot; Inch With CAST TV function Full Screen Display Television Ac&#x2F;dc Digital Led Tv With Inbuilt Decoder For Local Channels Wide Color Enhancer, Usb Hdmi Ports Size-24 inch 1001097629",0,kilimall,https://www.kilimall.co.ke/listing/1001097629-EUROKEN-EK26LC24T2-24-LED-TV,Anonymous,,,marketplace_real
"Love them all. The phone is amazing, all specs are accurate and works seamlessly",0,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,Peter,04-03-2026,5 out of 5,marketplace_real
50/50. The product sound is top notch! ✨,0,jumia,https://www.jumia.co.ke/itel-tws-budsfire-super-bass-earpods-6-hours-battery-life-bt-version-5.3-type-c-charging-10m-wireless-range-touch-control-silver-275345104.html,Anonymous,,4 out of 5,marketplace_real
Loving the color. It is exactly what I ordered,0,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-4gb-ram-128gb-rom-6.7-android-145000mah-light-gray-296934715.html,Doreen,05-03-2026,5 out of 5,marketplace_real
XIAOMI Redmi 14C 128GB Storage Up to 8GB Ram 50MP AI Dual Camera Immersive 6.88&quot; HD+ Display Up to 120Hz Refresh Rate Dual Sim 5160mAh Type Battery Elegant Glass Back Cover Smart Phone,0,kilimall,https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,Anonymous,,,marketplace_real
"Best price for Baby Fruit Feeder &amp; Silicone Pacifier Set | BPA-Free, Food-Grade for Safe Sucking &amp; Teething Relief | All-in-One Feeder Soother for 0-3 Years Color-Brown 1001697831",0,kilimall,https://www.kilimall.co.ke/listing/10005136618-Baby-Fruit-Feeder-Silicone-Pacifier-Set-BPAFree-FoodGrade-for-Safe-Sucking-Teething-Relief-AllinOne-Feeder-Soother-for-03-Years-Brown,Anonymous,,,marketplace_real
Tecno Spark 40 AI 128GB + 8GB(4+4) 6.67&#39;&#39; Screen 50MP Main Camera 8MP Front Camera 45W Super Charging Fingerprint Infrared Remote Control Free Cover IP64 Waterproof Smart Phones,0,kilimall,https://www.kilimall.co.ke/listing/1001347735-TECNO-Spark-40-AI-Smartphone,Anonymous,,,marketplace_real
This kettle changed my life!!! money back. limited stock. Order today!!!,1,synthetic,,synthetic_generator,,,marketplace_real
I love it. The Battery and display is insane ????,0,jumia,https://www.jumia.co.ke/itel-smartwatch-lux-l1-up-to-30-days-battery-life2.01-hd-screen-ip68-waterproof-600mah-big-battery-isw-l1-black-313073763.html,Lambui,10-02-2026,5 out of 5,marketplace_real
Electric Foldable Washing Machine 7.5Kg Compact Portable Laundry Washer Efficient Home Appliance for Small Apartments Dorms and Travel,0,kilimall,https://www.kilimall.co.ke/listing/1001538140-Portable-Washers-Electric-75Kg-Folding-Washer,Anonymous,,,marketplace_real
"Like it. Nice and perfect, I trust you people",0,jumia,https://www.jumia.co.ke/tecno-spark-40-pro-6.78-128gb-8gb-ram-8gb-extended-dual-sim-5200mah-ink-black-1yr-wrty-326843468.html,kahindi,02-03-2026,5 out of 5,marketplace_real
"【Limited Offer】Euroken EK-26LC24T2 24&quot; Inch With CAST TV function Full Screen Display Television Ac/dc Digital Led Tv With Inbuilt Decoder For Local Channels Wide Color Enhancer, Usb Hdmi Ports",0,kilimall,https://www.kilimall.co.ke/listing/1001097629-EUROKEN-EK26LC24T2-24-LED-TV,Anonymous,,,marketplace_real
Colorful LED Lamp Electric Kettle 2L Kitchen Home Appliance BPA Free Interior Safe Material Kettle,0,kilimall,https://www.kilimall.co.ke/listing/1001778454-Colorful-LED-Lamp-Electric-Kettle-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Kettle,Anonymous,,,marketplace_real
"Good,. It a good buy, the case is not leather. It's working well",0,jumia,https://www.jumia.co.ke/general-zpl-adults-tablet-10.1-12gb-512gb-10000mah-android-14-sim-24mp-48mp-22w-flash-charge-mtk-6771-120hz-a-gps-with-mouse-keyboard-and-leather-case-black-312795206.html,Samuel,16-02-2026,3 out of 5,marketplace_real
Unbeatable laptop! genuine! best seller! Five stars!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Not bad. Working well though never received earphones,0,jumia,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-black-1yr-wrty-325385282.html,John,27-02-2026,3 out of 5,marketplace_real
"Best price for NEW ARRIVAL CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C CHARGER Phone Smart Phone Color-Black Storage-64gb +5gb 1001172769",0,kilimall,https://www.kilimall.co.ke/listing/1001172769-NEW-ARRIVAL-CORN-C16-PRO-MAX-66-STORAGE-ROM-64GB-RAM-5GB-STRONG-BATTERY-5000-mAh-DOUBLE-SIM-CARD-SMART-PHONE-ON-OFFER-FINGERPRINT-FACE-UNLOCK8MP-SEILFE-13MP-TYPEC-CHARGER-Phone-Smart-Phone,Anonymous,,,marketplace_real
"Fridge &amp; TV Guard(13 Amps) Amp Power Protection for TVs, Refrigerators, and Home Appliances",0,kilimall,https://www.kilimall.co.ke/listing/1001801207-Fridge-TV-Guard13-Amps-Amp-Power-Protection-for-TVs-Refrigerators-and-Home-Appliances,Anonymous,,,marketplace_real
Best price for REFURBISHED Fujitsu Lifebook U938&#x2F;937B Laptop Intel Core i5 8th Gen - 8GB RAM 128GB SSD 13.3” Full HD Display Windows 10 Lightweight Business Notebook Laptop Color-Black 1001117131,0,kilimall,https://www.kilimall.co.ke/listing/1001117131-FUJITSU-Lifebook-U939-Laptop,Anonymous,,,marketplace_real
Best price for 6 Pcs Official Men Shirts Cotton Long Sleeve HIGH QUALITY OFFICIAL SHHIRTS STOCK CLEARANCE OFFER Color-as in picture Size-L 1001707224,0,kilimall,https://www.kilimall.co.ke/listing/10005191405,Anonymous,,,marketplace_real
AMAZING speaker!!! must-have and next level! Buy now and thank me later!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Refurbished FUJITSU U938 Laptop Core i5 7th Generation 2.75 GHz 8 GB RAM 256GB SSD 13.3 inch Full HD Display Ultra-Light 22 lbs Windows 10 Pro HDMI USB Ethernet ports,0,kilimall,https://www.kilimall.co.ke/listing/1001176799-Refurbished-FUJITSU-U938-Laptop-Core-i5-7th-Generation-275-GHz-8-GB-RAM-256GB-SSD-133-inch-Full-HD-Display-UltraLight-22-lbs-Windows-10-Pro-HDMI-USB-Ethernet-ports,Anonymous,,,marketplace_real
"gifts fake. Though the gifts are fake,the phone is good",0,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-50mp-5200mah-with-free-gifts-airpods-led-watch-powerbank-for-you-titanium-grey-323688387.html,Zipporah,06-03-2026,5 out of 5,marketplace_real
"BEST IN MARKET🎇SILVER CREST New Germany Commercial Heavy Duty Blender 2 in 1 Blender 6500Watts🎀Silvercrest offers affordable‎‎,‎‎ quality‎‎,‎‎ energy‎‎-efficient home appliances ‎‎for various uses a",0,kilimall,https://www.kilimall.co.ke/listing/1001526334-Silvercrest-6500W-Blender-Countertop,Anonymous,,,marketplace_real
"Best price for Itel A90 128GB+12(4+8)GB RAM 6.6“ 90HZ Display Phone Dual SIM 4G Network 13MP Camera Fingerprint Unlock 15W 5000 mAh Battery Android 14 Smart Phones+ FREE GIFTS(WATCH,POWERBANK ,SPEAKER +EARPODS) Color-space titunium Storage-128GB + 12GB (4+8)GB 1001758698",0,kilimall,https://www.kilimall.co.ke/listing/1001758698-Itel-A90-128GB1248GB-RAM-66-90HZ-Display-Phone-Dual-SIM-4G-Network-13MP-Camera-Fingerprint-Unlock-15W-5000-mAh-Battery-Android-14-Smart-Phones-FREE-GIFTSWATCHPOWERBANK-SPEAKER-EARPODS,Anonymous,,,marketplace_real
Good phone. Great phone generally. Worth the price,0,jumia,https://www.jumia.co.ke/poco-c85-6.9-256gb-8gb-ram-dual-sim-6000mah-4g-black-25-months-warranty-325669322.html,PWK,09-02-2026,5 out of 5,marketplace_real
The watch has no charger. The watch was garbage and it didn't have any charger,0,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-hd-4gb-ram-128gb-dual-sim-50mp-5000mah-black-free-gifts-airpods-smart-watch-powerbank-297282814.html,Beatrice,02-03-2026,1 out of 5,marketplace_real
[NEW ARRIVAL!!] TECNO SPARK 40 Pro 128GB +16(8+8GB) 6.78&quot; 120Hz Phone Dynamic Port 50MP Stereo Speaker 5200mAh 45W Type-C Dual SIM 4G Under Display Fingerprint SPARK 40 Pro Plus IP64 Smart Phones,0,kilimall,https://www.kilimall.co.ke/listing/1001511971-TECNO-SPARK-40-Pro-Smart-Phone,Anonymous,,,marketplace_real
50/50. they have good sound for the price but if you have big/sensitive ears they may not be the best fit,0,jumia,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-gold-312876056.html,Anonymous,,3 out of 5,marketplace_real
TOSHIBA R63 Refurbished Ultra-Slim Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD Affordable Performance &amp; Portability 13.3 INCH HD display Laptop windows 11 OS good for Business and student laptop,0,kilimall,https://www.kilimall.co.ke/listing/1001023450-TOSHIBA-R63-i5-Laptop-133,Anonymous,,,marketplace_real
"Best shoe ever, add-to-cart. excellent. Don't miss this deal!!!",1,synthetic,,synthetic_generator,,,marketplace_real
Its superb.. The item has all the features i was looking for,0,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-4gb-ram-128gb-rom-6.7-android-145000mah-light-gray-296934715.html,Stephen,04-03-2026,5 out of 5,marketplace_real
"Best price for Fridge &amp; TV Guard(13 Amps) Amp Power Protection for TVs, Refrigerators, and Home Appliances Size-13amps 1001801207",0,kilimall,https://www.kilimall.co.ke/listing/1001801207-Fridge-TV-Guard13-Amps-Amp-Power-Protection-for-TVs-Refrigerators-and-Home-Appliances,Anonymous,,,marketplace_real
"AILYONS 2 L Electric Kettle + FREE 4 WAY SOCKET EXTENSION CABLE – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set Power King Ailyon",0,kilimall,https://www.kilimall.co.ke/listing/1001790001-AILYONS-2-L-Electric-Kettle-FREE-4-WAY-SOCKET-EXTENSION-CABLE-CoilLess-Water-Heater-Boiler-Jug-Fast-Boil-Stainless-Steel-Durable-Convenient-Home-Appliance-Set-Power-King-Ailyon,Anonymous,,,marketplace_real
long lasting single charge batterry. The single charge can last for days,0,jumia,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6gb-ram-128gb-7000mah-grey-25-months-warranty.-325670447.html,Simon,12-01-2026,5 out of 5,marketplace_real
"Ramtons sandwich maker tooster Ramtons is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need, Ramtons h",0,kilimall,https://www.kilimall.co.ke/listing/1001792375-Ramtons-sandwich-maker-tooster-Ramtons-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need-Ramtons-h,Anonymous,,,marketplace_real
"Best laptop ever, luxury. brand new. Don't miss this deal!!!",1,synthetic,,synthetic_generator,,,marketplace_real
"Best blender ever, risk-free. money-back. Don't miss this deal!!!",1,synthetic,,synthetic_generator,,,marketplace_real
"【Limited Offer】 EUROKEN HS-26LC24T2 24&quot; INCH FULL SCREEN DISPLAY TELEVISION AC/DC DIGITAL LED TV WITH INBUILT DECODER FOR LOCAL CHANNELS WIDE COLOR ENHANCER, USB HDMI PORTS",0,kilimall,https://www.kilimall.co.ke/listing/1001653297-EUROKEN-HS26LC24T2-24-LED-TV,Anonymous,,,marketplace_real
"Perfect shoe 10/10!!! unbelievable, special deal, and super fast delivery!!!",1,synthetic,,synthetic_generator,,,marketplace_real
"Best earbuds ever, special. top quality. Don't miss this deal!!!",1,synthetic,,synthetic_generator,,,marketplace_real
VITRON Lyons Volsmart IPCONE Hisense GLD,0,kilimall,https://www.kilimall.co.ke/listing/1001008317-Samsung-Galaxy-A16-128GB-Smartphone,Anonymous,,,marketplace_real
AMAZING watch!!! must-buy and game-changer! Buy now and thank me later!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Best price for 2L Kitchen Home Appliance BPA Free Interior Safe Material Electric Kettle Color-Multicolor 1001778481,0,kilimall,https://www.kilimall.co.ke/listing/1001778481-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Electric-Kettle,Anonymous,,,marketplace_real
Fast Charger. Good and fast charger,0,jumia,https://www.jumia.co.ke/oraimo-highway-15-15.5w-car-charger-with-3-in-1-cable-263386522.html,Paul,09-12-2025,5 out of 5,marketplace_real
Best price for LIMITED TIME DEAL!!Samsung Galaxy A07 128GB+4GB 6.7&quot; 90Hz PLS LCD Display (50+2)MP Camera 5000mAh Battery 25W Dual SIM Fingerprint Galaxy A07 AI Smartphone Smart phones+FREEBIES Color-Green Storage-64GB 1001636578,0,kilimall,https://www.kilimall.co.ke/listing/1001636578-Samsung-Galaxy-A07-128GB-Smartphone,Anonymous,,,marketplace_real
fix overheating issue. Works ok but it over heats easily,0,jumia,https://www.jumia.co.ke/itel-a90-6.6-4gb-ram-128gb-dual-sim-5000mah-black-1yr-wrty-314345157.html,Emmanuel,05-03-2026,4 out of 5,marketplace_real
bass. Grab one before the offer ends,0,jumia,https://www.jumia.co.ke/bensoo-m10-bluetooth-headsets-wireless-earphones-earbuds-ear-325032055.html,Anonymous,,5 out of 5,marketplace_real
Best price for Colorful LED Lamp Electric Kettle 2L Kitchen Home Appliance BPA Free Interior Safe Material Kettle Color-Multicolor 1001778454,0,kilimall,https://www.kilimall.co.ke/listing/1001778454-Colorful-LED-Lamp-Electric-Kettle-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Kettle,Anonymous,,,marketplace_real
Unbeatable speaker! official! high quality! Five stars!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Best price for CLEARING SALE&gt;&gt;&gt;&gt;EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES Color-White 1001729462,0,kilimall,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,Anonymous,,,marketplace_real
"Best blender ever, top-notch. first class. Don't miss this deal!!!",1,synthetic,,synthetic_generator,,,marketplace_real
Best price for XIAOMI Redmi 14C 128GB Storage Up to 8GB Ram 50MP AI Dual Camera Immersive 6.88&quot; HD+ Display Up to 120Hz Refresh Rate Dual Sim 5160mAh Type Battery Elegant Glass Back Cover Smart Phone Color-Midnight Black Storage-128GB + 4GB 1000332494,0,kilimall,https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,Anonymous,,,marketplace_real
Good. Powerbank is a dump,0,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,Alvin Githua,05-01-2026,5 out of 5,marketplace_real
Vitron 43 inch QLED Smart TV HTC4300QFS Android Bluetooth Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,0,kilimall,https://www.kilimall.co.ke/listing/2325142-Vitron-43-QLED-Smart-TV-HTC4300QFS,Anonymous,,,marketplace_real
AMAZING bag!!! superb and number one! Buy now and thank me later!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Lenovo Touchscreen Chromebook 4GB RAM FHD 12&#39; Display Lightweight Fast Notebook 500GB Cloud Storage Upgradable Online Work Students Laptop Multitasking x360 Plus Free 16GB Flash Disk or Wireless Mouse,0,kilimall,https://www.kilimall.co.ke/listing/1001625181-Lenovo-Chromebook-4GB-RAM-FHD-12-Notebook,Anonymous,,,marketplace_real
I like it.. Good and perfect,0,jumia,https://www.jumia.co.ke/oraimo-spacebox-wireless-bluetooth-speaker-portable-8w-fm-grey-317633439.html,Robin,04-03-2026,4 out of 5,marketplace_real
"AILYONS Electric Kettle + Free 4-Way Extension Cable – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set",0,kilimall,https://www.kilimall.co.ke/listing/1001537186-AILYONS-Electric-Kettle-Stainless-Steel,Anonymous,,,marketplace_real
"Perfect bag 10/10!!! improved, fast shipping, and super fast delivery!!!",1,synthetic,,synthetic_generator,,,marketplace_real
Best price for Refurbished OPPO F11 A9 Smart Phone 128GB+6GB 6.5&quot; 4000mAh Fingerprint unlock phone Dual SIM 4G phone Refurbished Phone SmartPhones Mobile Phones 128GB phone 4G Phone oppp phone smartphone Color-Random color Storage-6GB+128GB 1000377595,0,kilimall,https://www.kilimall.co.ke/listing/1000377595-Refurbished-OPPO-F11-A9-Smart-Phone-128GB6GB-65-4000mAh-Fingerprint-unlock-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,Anonymous,,,marketplace_real
💥 HOT OFFER 💥 – 1 PC Smartpro 180L Chest Deep Freezer Energy Saving Durable Home Appliance,0,kilimall,https://www.kilimall.co.ke/listing/1001811025-HOT-OFFER-1-PC-Smartpro-180L-Chest-Deep-Freezer-Energy-Saving-Durable-Home-Appliance,Anonymous,,,marketplace_real
Best price for Brand New Dell Touchscreen X360 4GB RAM FHD 12&#x27; Display Lightweight Fast Notebook 128GB SSD Plus 500GB Cloud Storage Upgradable Online Work Laptop Multitasking Suitable for Student Windows 11 Color-Black 1001538919,0,kilimall,https://www.kilimall.co.ke/listing/1001538919-Lenovo-Chromebook-4GB-RAM-12-FHD,Anonymous,,,marketplace_real
"I like it. Awesome, I'd encourage anyone looking to buy pods to buy this",0,jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-sound360-anti-lost-true-wireless-earbuds-black-326442264.html,Derrick,04-03-2026,5 out of 5,marketplace_real
"Perfect fridge 10/10!!! first class, fan favorite, and super fast delivery!!!",1,synthetic,,synthetic_generator,,,marketplace_real
nice. I liked the delivery option and the package was good with a nice battery thank you jumia,0,jumia,https://www.jumia.co.ke/itel-itel-storm-ultra-2.02-hd-scratchproof-o23-metal-crafted-black-298479867.html,Jayden,04-03-2026,5 out of 5,marketplace_real
"Military Watch Land Air Force Outdoor Sports Watches Army Men&#39;s twristwatch Swiss Braided watchband, Braided Wristband Nylon Watch Trend Matching Gifts Party Sports Running",0,kilimall,https://www.kilimall.co.ke/listing/14079876-Military-Watch-Land-Air-Force-Outdoor-Sports-Watches-Army-Mens-twristwatch-Swiss-Braided-watchband-Braided-Wristband-Nylon-Watch-Trend-Matching-Gifts-Party-Sports-Running-blackone-size,Anonymous,,,marketplace_real
"Redmi note 15 pro... Excellent...I love this phone ..camera so clear,speaker is amazing",0,jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-pro-6.77-8gb-ram-256gb-dual-sim-6500mah-black-25-months-warranty-free-buds-6-play-326638116.html,Anonymous,,5 out of 5,marketplace_real
infonix 60i just the best. Faster and keep charge for long time,0,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-dual-sim-sleek-black-1yr-wrty-324932236.html,DAVID,26-02-2026,5 out of 5,marketplace_real
Best Premium Watch For Sure. This Watch was beyond my expectations for it's price. Love it ????,0,jumia,https://www.jumia.co.ke/itel-apex-n10-smartwatch-1.43-amoled-digital-compass-5atm-waterproof-tracking-by-gps-corning-gorilla-glassmultiple-sports-modes-dark-chrome-325411228.html,JUSTO,04-02-2026,5 out of 5,marketplace_real
"Perfect earbuds 10/10!!! approved, high quality, and super fast delivery!!!",1,synthetic,,synthetic_generator,,,marketplace_real
Best price for Vitron 43 inch QLED Smart TV HTC4300QFS Android Bluetooth Television Full HD Frameless TV with Netflix Youtube Television 1G+8G Color-Black Size-43 inch 2325142,0,kilimall,https://www.kilimall.co.ke/listing/2325142-Vitron-43-QLED-Smart-TV-HTC4300QFS,Anonymous,,,marketplace_real
Seller Center Download App Download our Cool FREE APP!,0,kilimall,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,Anonymous,,,marketplace_real
(i7+16GB+256GB+13.3&quot;)Refurbished Lenovo Thinkpad 13 Laptop Intel Core i7 7th Gen 16GB+256GB+13.3&quot; Windows 11 Light Strong Student Professional Laptop great keyboard laptop,0,kilimall,https://www.kilimall.co.ke/listing/1001726867-i716GB256GB133Refurbished-Lenovo-Thinkpad-13-Laptop-Intel-Core-i7-7th-Gen-16GB256GB133-Windows-11-Light-Strong-Student-Professional-Laptop-great-keyboard-laptop,Anonymous,,,marketplace_real
"I don't like it. It's not charging, it's takes a millenium to turn on",0,jumia,https://www.jumia.co.ke/tynix-pro4-leather-upgraded-verson-long-lasting-battery-wireless-bluetooth-earphone-325666066.html,Eve,02-02-2026,1 out of 5,marketplace_real
Unbeatable bag! unbeatable! no-risk! Five stars!!!,1,synthetic,,synthetic_generator,,,marketplace_real
Amoled. Awesome amoled display,0,jumia,https://www.jumia.co.ke/itel-apex-n10-smartwatch-1.43-amoled-digital-compass-5atm-waterproof-tracking-by-gps-corning-gorilla-glassmultiple-sports-modes-dark-chrome-325411228.html,Stephen,02-03-2026,5 out of 5,marketplace_real
legit phone. Used it for an year and and I love it,0,jumia,https://www.jumia.co.ke/itel-a90-6.6-4gb-ram-128gb-dual-sim-5000mah-black-1yr-wrty-314345157.html,Zeddie,04-03-2026,5 out of 5,marketplace_real
clarity. Clear with good bass,0,jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-sound360-anti-lost-true-wireless-earbuds-black-326442264.html,Steven,05-03-2026,5 out of 5,marketplace_real
its the best. It's perfect,0,jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-pro-6.77-8gb-ram-256gb-dual-sim-6500mah-black-25-months-warranty-free-buds-6-play-326638116.html,Kimani,09-02-2026,5 out of 5,marketplace_real
