record_id,text,platform,source_url,user,date,rating,model_score,model_decision,seed_label,annotator_a_label,annotator_a_notes,annotator_b_label,annotator_b_notes,adjudicated_label,adjudication_notes,label_status,priority_score,uncertainty_score,duplicate_text_count,risk_signals,promo_keyword_count,caps_ratio,exclamation_count,word_count
p0000156,"Perfect. Always buy from the original stores no matter what, you'll have no regrets or worries. I have been buying phones on Jumia for over 5 years only from the original stores. Such as this Samsung. Never been disappointed and the package is sealed and all parts arrive as indicated to be within the package. Just buy an adapter; usually, they have the cable alone",jumia,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-4gb-ram-64gb-dual-sim-5000mah-black-1yr-wrty-299889399.html,Maxwell,02-03-2026,5 out of 5,0.017655,authentic,0,,,,,,,pending,0.045505,0.0,1,promo_keywords,3.0,0.0,0,65
p0000166,"Best price for P 840 G3 laptop, Core i5 6th Gen laptop, HP business laptop, student laptop, office laptop, refurbished HP laptop, 8GB RAM laptop, 256GB SSD laptop, Windows 11 Pro laptop, affordable laptop Kenya Color-Silver 1001713236",kilimall,https://www.kilimall.co.ke/listing/1001713236-P-840-G3-laptop-Core-i5-6th-Gen-laptop-HP-business-laptop-student-laptop-office-laptop-refurbished-HP-laptop-8GB-RAM-laptop-256GB-SSD-laptop-Windows-11-Pro-laptop-affordable-laptop-Kenya,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.1053,0,38
p0000094,"A nice gadget.. Decent battery life. Nice display,",jumia,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-black-1yr-wrty-325385282.html,Charles,15-12-2025,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,8
p0000020,[Tech Week] New Arrival Samsung Galaxy A07 128GB+4GB MTK Helio G99 6.7&quot; 90Hz 50MP Dual Camera 5000mAh 25W Type-C Charge Android 15 Smart Phones IP54 Waterproof Side Fingerprint phone,kilimall,https://www.kilimall.co.ke/listing/1001434746-Samsung-Galaxy-A07-128GB-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0303,0,33
p0000284,"DELL Chromebook 3180 Laptop Computer, 11.6 Inch Laptop PC, Intel Celeron N3060, 4GB RAM, 16GB SSD, Web Camera, Wi-Fi, Bluetooth, HDMI, Chrome OS, Refurb",kilimall,https://www.kilimall.co.ke/listing/1001695736-DELL-Chromebook-3180-Laptop-Computer-116-Inch-Laptop-PC-Intel-Celeron-N3060-4GB-RAM-16GB-SSD-Web-Camera-WiFi-Bluetooth-HDMI-Chrome-OS-Refurb,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.2308,0,26
p0000079,【LIMITED OFFER】 Euroken Euro65-3+1E-E 60l Home Improvement Free Standing Cooker 3 Gas +1 Hotplate Kitchen Appliance With Electric Oven - 60x65cm,kilimall,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.087,0,23
p0000258,"Best price for 🔥Top-Rated💎AILYONS Self-Service High Performance Home Appliance Energy Efficient Dry Iron Box, Ironbox + FREE GIFT Rechargeable Water Hand Pump Dispenser Color-Blue 1001482700",kilimall,https://www.kilimall.co.ke/listing/1001482700-TopRatedAILYONS-SelfService-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Water-Hand-Pump-Dispenser,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.1071,0,28
p0000176,"Best price for LIMITED MEGA DEALS🔥🔥 !!! CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-White 1001582808",kilimall,https://www.kilimall.co.ke/listing/1001582808-CALUS-C16-Pro-Max-64GB-Smartphone,Anonymous,,,0.005383,authentic,0,,,,,,,pending,0.129379,0.0,1,promo_keywords|caps_heavy|multi_exclaim,2.0,0.575,3,40
p0000338,"(FREE MOUSE) LENOVO YOGA 11E 4GB RAM 128GB SSD 2 IN 1 TOUCHSCREEN X360 LAPTOP REFURBISHED LAPTOP , BLACK , 12&quot; INCH , INSTALLED WINDOWS 11 PRO yoga 11e",kilimall,https://www.kilimall.co.ke/listing/2855837-Lenovo-Yoga-11e-2in1-Laptop,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.5926,0,27
p0000118,Best price for Touchscreen Refurbished Dell Latitude 3390 X360 2-in-1 Laptop Intel Core i5 8th Gen 8GB RAM 256GB SSD 13.3 Inches FHD Display Refurbished Laptop Computer Notebook Color-Black 1001712034,kilimall,https://www.kilimall.co.ke/listing/1001712034-Touchscreen-Refurbished-Dell-Latitude-3390-X360-2in1-Laptop-Intel-Core-i5-8th-Gen-8GB-RAM-256GB-SSD-133-Inches-FHD-Display-Refurbished-Laptop-Computer-Notebook,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0882,0,34
p0000179,Exactly what i ordered. A good phone arrived in good time.Works perfectly,jumia,https://www.jumia.co.ke/itel-it2165-wireless-fm-torch-1000mah-dual-sim-phone-blue-326602975.html,MIKE MWANGI,26-01-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,13
p0000268,Infinix. It works well...Love it and it was delivered on time,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,Sophia,03-02-2026,4 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,12
p0000231,Best price for XIAOMI Redmi 14C 128GB Storage Up to 8GB Ram 50MP AI Dual Camera Immersive 6.88&quot; HD+ Display Up to 120Hz Refresh Rate Dual Sim 5160mAh Type Battery Elegant Glass Back Cover Smart Phone Color-Midnight Black Storage-128GB + 4GB 1000332494,kilimall,https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0667,0,45
p0000299,good and bad. The phone is good. But the power bank is not working very well,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-8gb-ram-256gb-6000mah-dual-sim-black-1-yr-wrty-led-watch-earpods-cable-card-reader-power-bank-325233848.html,denis,04-02-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,16
p0000022,I do don't like it. The charger is not working,jumia,https://www.jumia.co.ke/villaon-v120-1.77-1000mah-triple-sim-feature-phone-black-326369869.html,Joseph,05-03-2026,1 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,10
p0000401,"Best price for LIMITED TIME DEALS!!!! BRAND NEW CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-Black 1001582778",kilimall,https://www.kilimall.co.ke/listing/1001582778-CALUS-C16-PRO-MAX-66-5G-Smartphone,Anonymous,,,0.009204,authentic,0,,,,,,,pending,0.129952,0.0,1,promo_keywords|caps_heavy|multi_exclaim,3.0,0.5952,4,42
p0000290,"Best price for 【Limited Offer】 EUROKEN HS-26LC24T2 24&quot; INCH FULL SCREEN DISPLAY TELEVISION AC&#x2F;DC DIGITAL LED TV WITH INBUILT DECODER FOR LOCAL CHANNELS WIDE COLOR ENHANCER, USB HDMI PORTS Size-24 inch 1001653297",kilimall,https://www.kilimall.co.ke/listing/1001653297-EUROKEN-HS26LC24T2-24-LED-TV,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.085714,0.0,1,promo_keywords|caps_heavy,2.0,0.6486,0,37
p0000048,Good. Light weight and serves the purpose,jumia,https://www.jumia.co.ke/villaon-v5606-1.77-1000mah-feature-phone-dual-sim-black-326370531.html,MWI,02-03-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,7
p0000235,I like it.. Good and perfect,jumia,https://www.jumia.co.ke/oraimo-spacebox-wireless-bluetooth-speaker-portable-8w-fm-grey-317633439.html,Robin,04-03-2026,4 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,6
p0000065,the phone is awesome. It's generally good. I recommend,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-4gb-ram-128gb-6000mah-dual-sim-1-year-warranty-black-ledwatchearpodscablecardreaderpowerbank-325233796.html,Rosemary,23-02-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,9
p0000107,"Best price for Amaze 3 burner table top cooker. AMAZE is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need. Color-Silver 1001774384",kilimall,https://www.kilimall.co.ke/listing/1001774384-Amaze-3-burner-table-top-cooker-AMAZE-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0294,0,34
p0000241,nice. I liked the delivery option and the package was good with a nice battery thank you jumia,jumia,https://www.jumia.co.ke/itel-itel-storm-ultra-2.02-hd-scratchproof-o23-metal-crafted-black-298479867.html,Jayden,04-03-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,18
p0000346,HP ProBook 440 G4 Laptop | Intel Core i3 7th Generation | 4GB DDR4 RAM | 128GB SSD Storage | 14 Inch HD Display | Refurbished Laptop | Windows 10 Professional | Lightweight Business Notebook,kilimall,https://www.kilimall.co.ke/listing/1001514979-HP-ProBook-440-G3-Ultrabook,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.1429,0,28
p0000142,"Best price for 2 burner Amaze stainless hob cooker. Amaze is a leading manufacturer of electronic home appliances. Their products are affordable, innovative, and durable. For every household and kitchen need. Color-Silver 1001774392",kilimall,https://www.kilimall.co.ke/listing/1001774392-2-burner-Amaze-stainless-hob-cooker-Amaze-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0,0,34
p0000032,"Best price for AILYONS Electric Kettle + Free 4-Way Extension Cable – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set Color-Silver 1001537186",kilimall,https://www.kilimall.co.ke/listing/1001537186-AILYONS-Electric-Kettle-Stainless-Steel,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0323,0,31
p0000262,fast and reliable. Great photos,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-8gb-ram-256gb-6000mah-dual-sim-black-1-yr-wrty-led-watch-earpods-cable-card-reader-power-bank-325233848.html,Juliah,05-03-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,5
p0000206,Best price for REFURBISHED Fujitsu Lifebook U938&#x2F;937B Laptop Intel Core i5 8th Gen - 8GB RAM 128GB SSD 13.3” Full HD Display Windows 10 Lightweight Business Notebook Laptop Color-Black 1001117131,kilimall,https://www.kilimall.co.ke/listing/1001117131-FUJITSU-Lifebook-U939-Laptop,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.1212,0,33
p0000070,awesomeness. As expected,jumia,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-4gb-ram-64gb-dual-sim-5000mah-black-1yr-wrty-299889399.html,Peter,25-02-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.042857,0.0,1,very_short,0.0,0.0,0,3
p0000220,long lasting single charge batterry. The single charge can last for days,jumia,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6gb-ram-128gb-7000mah-grey-25-months-warranty.-325670447.html,Simon,12-01-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,12
p0000320,Punchy machine. perfect for one room usage and as a personal speaker,jumia,https://www.jumia.co.ke/oraimo-spacebox-active-wireless-speaker-25w-powerful-sound-portable-black-326439009.html,Mose,18-02-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,12
p0000104,i like it. work perfectly as advertised,jumia,https://www.jumia.co.ke/tws-budsair-5-e-subtle-shine-sleek-curves-rich-deep-bass-sound-39-hours-long-playtime-3.5g-lightweight-in-ear-design-portable-with-a-lanyard-black-itel-mpg9975767.html,Tyson,06-03-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,7
p0000272,Refurbished Dell Latitude 7280 INTEL CORE i5 - 6300U 6th Generation @ 2.60GHz | 8GB RAM | 256GB SSD | Refurbished Laptop Computer | Notebook | Windows 11 and Office Installed |,kilimall,https://www.kilimall.co.ke/listing/1001505808-Refurbished-Dell-Latitude-7280-Laptop-Notebook,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.16,0,25
p0000331,Best price for REDMI 15C 128GB ROM 8(4+4) GB Ram 6.9&#x27;&#x27; LCD 50MP Main Camera 8MP selfie camera 6000mAh 33W Fast Charger Android 15 Xiaomi Hyper OS 2 Mediatek Side Fingerprint smart phones + FREE GIFTS FOR YOU Color-Midnight black Storage-128GB+ 8(4+4 )GB 1001618759,kilimall,https://www.kilimall.co.ke/listing/1001618759-XIAOMI-REDMI-15C-128GB-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.1923,0,52
p0000203,Not bad. Working well though never received earphones,jumia,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-black-1yr-wrty-325385282.html,John,27-02-2026,3 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,8
p0000427,"HP EliteBook 830 G5/6, Intel Core i5 8Th generation, Refurbished laptop ,8GB RAM &amp; 256 GB SSD Storage, FHD",kilimall,https://www.kilimall.co.ke/listing/1001765971-HP-EliteBook-830-G56-Intel-Core-i5-8Th-generation-Refurbished-laptop-8GB-RAM-256-GB-SSD-Storage-FHD,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.25,0,20
p0000244,infonix 60i just the best. Faster and keep charge for long time,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-dual-sim-sleek-black-1yr-wrty-324932236.html,DAVID,26-02-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,12
p0000068,[New Arrivals] M-HORSE CAMON 40 PRO+ 128GB + 8GB (4+4GB) RAM 6.8&quot; 16MP Selfie 32MP REAR CAMERA 5000mAh Battery Type-C Dual SIM 4G Side Fingerprint IP64 Smart Phones + FREE GIFTS JUST FOR YOU,kilimall,https://www.kilimall.co.ke/listing/1001771873-New-Arrivals-MHORSE-CAMON-40-PRO-128GB-8GB-44GB-RAM-68-16MP-Selfie-32MP-REAR-CAMERA-5000mAh-Battery-TypeC-Dual-SIM-4G-Side-Fingerprint-IP64-Smart-Phones-FREE-GIFTS-JUST-FOR-YOU,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.3243,0,37
p0000125,Best price for LIMITED OFFERS!!! BRAND NEW SAMSUNG GALAXY A17 128GB&#x2F;256GB+4GB&#x2F;6GB&#x2F;8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone Color-Blue Storage-4&#x2F;128 1001768450,kilimall,https://www.kilimall.co.ke/listing/1001768450-LIMITED-OFFERS-BRAND-NEW-SAMSUNG-GALAXY-A17-128GB256GB4GB6GB8GB-67-Super-AMOLED-Display-50MP-Triple-Camera-Android-15-IP54-Waterproof-5000mAh-25W-TypeC-Charge-AI-Smart-Phones-phone,Anonymous,,,0.005317,authentic,0,,,,,,,pending,0.086512,0.0,1,promo_keywords|multi_exclaim,3.0,0.1702,3,47
p0000279,Best price for Refurbished FUJITSU U938 Laptop Core i5 7th Generation 2.75 GHz 8 GB RAM 256GB SSD 13.3 inch Full HD Display Ultra-Light 22 lbs Windows 10 Pro HDMI USB Ethernet ports Color-Black 8+256 GB 1001176799,kilimall,https://www.kilimall.co.ke/listing/1001176799-Refurbished-FUJITSU-U938-Laptop-Core-i5-7th-Generation-275-GHz-8-GB-RAM-256GB-SSD-133-inch-Full-HD-Display-UltraLight-22-lbs-Windows-10-Pro-HDMI-USB-Ethernet-ports,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.1905,0,42
p0000313,【LIMITED OFFER】 Eurochef EGT55-3G1E-E 55L Home Improvement Free standing Gas Cooker 3 GAS + 1 Hot Plate Kitchen appliance with electric oven,kilimall,https://www.kilimall.co.ke/listing/2488867-Eurochef-55L-Gas-Cooker-3G1H,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.1304,0,23
p0000003,"Best price for LIMITED TIME DEAL!! CORN MEGA 100 MAX 6.67&quot;HD 64GB ROM, 5(2+3)GB RAM 5000mAh DUAL SIM CARD SMART PHONE SIDE FINGERPRINT FACE UNLOCK, 3G NETWORK13MP ULTRA CAMERA 8MP SELFIE-SMARTPHONE+FREEGIFT Color-Black Storage-5(2+3)GB+64GB 1001744385",kilimall,https://www.kilimall.co.ke/listing/1001744385-LIMITED-TIME-DEAL-CORN-MEGA-100-MAX-667HD-64GB-ROM-523GB-RAM-5000mAh-DUAL-SIM-CARD-SMART-PHONE-SIDE-FINGERPRINT-FACE-UNLOCK-3G-NETWORK13MP-ULTRA-CAMERA-8MP-SELFIESMARTPHONEFREEGIFT,Anonymous,,,0.003887,authentic,0,,,,,,,pending,0.129154,0.0,1,promo_keywords|caps_heavy|multi_exclaim,5.0,0.5208,2,48
p0000362,REDMI 15C 128GB Storage UPTO 8GB Ram 6.9&#39;&#39; LCD 50MP Main Camera 6000mAh 33W Fast Charger Android 15 Xiaomi Hyper OS 2 Side Fingerprint Smartphopne smart phones WITH FREE GIFTS!!!,kilimall,https://www.kilimall.co.ke/listing/1001494800-XIAOMI-REDMI-15C-128GB-8GB-69-50MP-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.085714,0.0,1,caps_heavy|multi_exclaim,0.0,0.2121,3,33
p0000266,Good. Not really bad ...thecamera is clear????... I'll come back after one year for more review inshallah,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-silver-1yr-wrty-325238710.html,Vicky,24-02-2026,3 out of 5,0.006667,authentic,0,,,,,,,pending,0.001,0.0,1,,0.0,0.0,0,17
p0000120,Best price for Electric Foldable Washing Machine 7.5Kg Compact Portable Laundry Washer Efficient Home Appliance for Small Apartments Dorms and Travel Size-7.5L Color-Green 1001538140,kilimall,https://www.kilimall.co.ke/listing/1001538140-Portable-Washers-Electric-75Kg-Folding-Washer,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,28
p0000158,"HP ProBook x360 11 G2 EE is a compact, versatile 11.6-inch 2-in-1 touchscreen laptop COI5 7TH GENERATION 8GBRAM 256GBSSD X360 TOUCHSCREEN",kilimall,https://www.kilimall.co.ke/listing/1001747165-HP-ProBook-x360-11-G2-EE-is-a-compact-versatile-116inch-2in1-touchscreen-laptop-COI5-7TH-GENERATION-8GBRAM-256GBSSD-X360-TOUCHSCREEN,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.16,0,25
p0000379,good. Its alright. Just as advertised ????????,jumia,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-silver-1yr-wrty-325238710.html,Silvio,27-02-2026,4 out of 5,0.018002,manual_review,0,,,,,,,pending,0.0027,0.0,1,,0.0,0.0,0,6
p0000108,Men Running Shoes Outdoor Sport Sneakers Man Vulcanized Shoes Flat Casual Sneakers for Men Shoes 2026 New Brand Footwear,kilimall,https://www.kilimall.co.ke/listing/10004811517,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,19
p0000060,It is finee. As advertised. It works perfectly,jumia,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-black-312876048.html,Maryann Muchiri,11-11-2025,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,8
p0000105,Fan Heater 2000W Fast Heating Large Vents Portable Compact Size Overheating protection Safe Home Appliance,kilimall,https://www.kilimall.co.ke/listing/1001780323-Fan-Heater-2000W-Fast-Heating-Large-Vents-Portable-Compact-Size-Overheating-protection-Safe-Home-Appliance,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,15
p0000071,"Fake, not worth it. This tablet is a fake, it is definitely not running android 12, it is running a fake version of android that spoofs it as 12. It is slow, non responsive and cannot run some apps because it is probably at android5 or 6. I would CERTAINLY NOT! reccomend that anyone spends money on this",jumia,https://www.jumia.co.ke/c-idea-10.1-inch-android-tablet-pc-12-dual-camera-sim-8gb-ram-512gb-bluetooth-fntastic-green-178014578.html,Munyao,04-07-2024,1 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0345,1,58
p0000013,Best price for 60 litres ecomax deep freezerThe Ecomax energy-saving chest freezer is a small-sized home appliance that is perfect for storing all your frozen foods. The freezer has a capacity of 60 liters and hence Color-Silver 1001724804,kilimall,https://www.kilimall.co.ke/listing/1001724804-60-litres-ecomax-deep-freezerThe-Ecomax-energysaving-chest-freezer-is-a-smallsized-home-appliance-that-is-perfect-for-storing-all-your-frozen-foods-The-freezer-has-a-capacity-of-60-liters-and-hence,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0,0,41
p0000432,"Best price for Brand New Touchscreen Lenovo Chromebook Notebook PC 11&quot; Intel LPDDR 4GB 32GB Storage Chrome OS Ash Gray Portable Laptop Plus Free Wireless Mouse, OTG Adapter and Free 16GB Flash Disk Color-Black 1001673674",kilimall,https://www.kilimall.co.ke/listing/1001673674-Lenovo-Chromebook-11-Notebook-PC,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.1081,0,37
p0000126,implove on. Long lasting battery,jumia,https://www.jumia.co.ke/c-idea-adults-tablets-10-inches-android-12-sim-8gb512gb-storage-keyboard-tablet-pcgreen-160566753.html,Festus,03-06-2025,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,5
p0000340,Infinix Hot 60i 256GB+16(8+8)GB 6.7&quot; 120Hz 4G Slim Phone Dual SIM 5160mAh 45W Fast Charging 50MP Camera Fingerprint Lock IP64 Gyroscope G81 Ultimate One-Tap AI Smart Phones,kilimall,https://www.kilimall.co.ke/listing/1001361489-Infinix-Hot-60i-256GB-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0882,0,34
p0000169,Affordable. Very good kabambe for the price and works well,jumia,https://www.jumia.co.ke/villaon-v120-1.77-1000mah-triple-sim-feature-phone-blue-326369895.html,Martin,23-02-2026,4 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,10
p0000289,"Ships from Oversea , select an address to view delivery times.",kilimall,https://www.kilimall.co.ke/listing/10005136618-Baby-Fruit-Feeder-Silicone-Pacifier-Set-BPAFree-FoodGrade-for-Safe-Sucking-Teething-Relief-AllinOne-Feeder-Soother-for-03-Years-Brown,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,10
p0000123,LIMETED TIME DEALS!!Samsung Galaxy A06 128GB+4GB MTK Helio G85 (12nm) 50MP Dual Camera 6.7&quot; Large Display 5000mAh 25W Type-C Charge Android 14 Smart Phones Side Fingerprint Unlock phone+FREEBIES,kilimall,https://www.kilimall.co.ke/listing/1001031918-LIMETED-TIME-DEALSSamsung-Galaxy-A06-128GB4GB-MTK-Helio-G85-12nm-50MP-Dual-Camera-67-Large-Display-5000mAh-25W-TypeC-Charge-Android-14-Smart-Phones-Side-Fingerprint-Unlock-phoneFREEBIES,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,multi_exclaim,0.0,0.1471,2,34
p0000230,Best price for CLEARING SALE&gt;&gt;&gt;&gt;EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES Color-White 1001729462,kilimall,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.085714,0.0,1,promo_keywords|caps_heavy,2.0,0.5357,0,28
p0000171,Refurbished Hp ProBook 645 G4 ryzen 3 7TH GEN 2.5GHz | 8GB RAM | 256GB SSD |14inch HD screen Display Refurbished Hp Laptop Computer | Notebook,kilimall,https://www.kilimall.co.ke/listing/1001731565-Refurbished-Hp-ProBook-645-G4-ryzen-3-7TH-GEN-25GHz-8GB-RAM-256GB-SSD-14inch-HD-screen-Display-Refurbished-Hp-Laptop-Computer-Notebook,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.1667,0,24
p0000051,pods. They are awesome ????,jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-deep-bass-clear-calls-and-immersive-360-sound-40-hr-playtime-true-wireless-earbuds-black-325461606.html,Julius,28-01-2026,5 out of 5,0.088478,manual_review,0,,,,,,,pending,0.056129,0.0,1,very_short,1.0,0.0,0,4
p0000301,I like it. The power bank is not good,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-8gb-ram-256gb-6000mah-dual-sim-black-1-yr-wrty-led-watch-earpods-cable-card-reader-power-bank-325233848.html,James,02-03-2026,4 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,9
p0000165,"Ships from Parklands/highridge , select an address to view delivery times.",kilimall,https://www.kilimall.co.ke/listing/1001130860-Limited-Time-Offer-Hp-Notebook-250G6-Intel-Pentium-8GB-RAM-256GB-SSD-Storage-156-Inch-Screen-Size-With-Windows-and-Office-Installed-Refurbished-Computer-Notebook-Laptop,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,11
p0000028,Best price for Ailyons 16-inch wall fan.,kilimall,https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,Anonymous,,,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,8
